bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,sqft_lot15,month,year,real_price,predict_price
5,2.5,2780,9652,1.0,0,0,4,8,1390,1390,1967,0,47.3444,-122.271,1790,9652,11,2014,290000.0,357486.3
3,2.5,2220,60984,2.0,0,0,4,8,2220,0,1987,0,47.4802,-122.052,1930,55333,11,2014,475000.0,506972.78
4,2.25,4470,60373,2.0,0,0,3,11,4470,0,1988,0,47.7289,-122.127,3210,40450,5,2014,1120000.0,1180247.2
3,1.0,1220,9600,1.0,0,0,5,7,1220,0,1958,0,47.2622,-122.282,1310,9600,3,2015,210500.0,212667.31
4,1.75,2620,11041,1.5,0,0,4,9,2620,0,1962,0,47.5975,-122.174,2230,11041,9,2014,720000.0,941518.6
3,1.75,1710,15844,1.0,0,0,4,8,1710,0,1964,0,47.4706,-122.1,1990,20359,9,2014,322400.0,375994.5
3,3.25,3890,3452,2.0,0,0,3,12,2890,1000,2006,0,47.626,-122.323,2860,2199,8,2014,2250000.0,1831696.5
3,1.75,1760,7482,1.0,0,0,4,8,1760,0,1966,0,47.3129,-122.369,2000,7500,6,2014,264000.0,289939.9
4,2.25,2000,10374,2.0,0,1,4,7,2000,0,1967,0,47.3342,-122.34,2170,10374,4,2015,320000.0,343730.44
4,2.5,2380,7850,2.0,0,0,3,8,2380,0,1995,0,47.4356,-122.201,1940,7334,12,2014,340000.0,365867.47
3,1.75,1360,5850,1.0,0,0,4,7,1000,360,1938,0,47.5711,-122.391,1540,5850,4,2015,550000.0,601332.4
2,1.0,710,1157,2.0,0,0,4,7,710,0,1943,0,47.6413,-122.329,1370,1173,6,2014,399950.0,448825.03
3,1.0,1040,7541,1.0,0,0,3,6,1040,0,1951,0,47.7565,-122.339,1140,6100,4,2015,325000.0,302379.72
3,1.75,2000,11880,2.0,0,0,3,8,2000,0,1979,0,47.5882,-122.052,1820,15120,8,2014,440000.0,536853.3
4,2.5,2470,35073,2.0,0,0,3,9,2470,0,1989,0,47.3064,-122.108,2990,35259,6,2014,485000.0,430093.97
3,1.5,1330,12500,1.0,0,0,3,7,1330,0,1966,0,47.5263,-122.051,2310,12500,2,2015,405000.0,465554.78
4,3.5,3890,3600,2.0,0,0,3,9,2860,1030,2005,0,47.6342,-122.282,2460,6050,2,2015,1600000.0,1734181.8
3,3.5,2130,6150,2.0,0,2,5,8,1530,600,1908,0,47.6491,-122.405,2040,5381,6,2014,819000.0,999282.5
3,1.0,1580,3840,2.0,0,0,3,8,1580,0,1908,0,47.6192,-122.319,1680,2624,6,2014,729000.0,736944.0
2,2.0,1700,7992,1.0,0,0,4,7,950,750,1980,0,47.3031,-122.385,1700,8030,12,2014,274000.0,253125.5
2,1.5,1310,12196,1.5,0,0,3,6,1310,0,1970,0,47.6487,-122.122,2970,12196,6,2014,455000.0,454392.47
3,2.5,1720,4515,2.0,0,0,3,7,1720,0,2005,0,47.5426,-121.879,2220,4618,9,2014,389000.0,388659.97
2,1.0,780,1133,2.0,0,0,3,7,780,0,2009,0,47.5924,-122.295,1130,1270,11,2014,370000.0,352378.72
4,1.75,2090,5050,1.0,0,0,4,7,1090,1000,1916,0,47.6802,-122.358,1760,5000,11,2014,775000.0,656918.8
4,2.75,3730,8014,2.0,0,0,3,10,3730,0,2012,0,47.6036,-122.059,3670,8279,6,2014,925000.0,1028103.25
3,1.75,1830,9758,1.0,0,0,3,8,1300,530,1977,0,47.7107,-122.23,1850,8000,10,2014,429950.0,500951.1
4,2.25,2020,4840,1.5,0,0,5,8,1200,820,1925,0,47.5576,-122.376,1410,4840,12,2014,430000.0,654531.5
4,4.0,7850,89651,2.0,0,0,3,12,7850,0,2006,0,47.5406,-121.982,6210,95832,1,2015,2700000.0,3198947.5
3,2.5,1070,1219,2.0,0,0,3,7,720,350,2004,0,47.5618,-122.384,1070,1254,1,2015,370000.0,334947.44
5,3.0,2110,10766,2.0,0,0,3,7,2110,0,2005,0,47.3599,-122.176,1460,10400,3,2015,315000.0,307512.2
3,2.25,3050,10689,2.0,0,0,4,9,3050,0,1988,0,47.3326,-122.201,2697,10925,12,2014,438500.0,427861.16
3,2.5,2860,8935,2.0,0,0,3,8,2860,0,2004,0,47.5336,-121.855,2650,6167,9,2014,540000.0,560248.25
4,1.75,2250,16000,1.0,0,0,3,8,1450,800,1957,0,47.3303,-122.351,1930,16000,5,2015,280000.0,316458.38
5,1.5,1720,5000,1.5,0,0,3,8,1720,0,1915,0,47.6627,-122.355,1720,5000,7,2014,775000.0,794140.0
3,1.0,1020,6173,1.0,0,0,3,6,780,240,1948,0,47.5042,-122.329,1330,5909,9,2014,235000.0,221704.44
3,1.0,1120,9656,1.0,0,0,5,7,1120,0,1955,0,47.567,-122.139,1720,9908,10,2014,435000.0,445054.44
3,2.25,1350,2839,2.0,0,0,3,7,1350,0,2003,0,47.6824,-122.036,1650,3093,9,2014,401000.0,412732.0
5,3.5,2770,9305,2.0,0,0,3,9,2770,0,1985,0,47.5628,-122.114,2520,9773,9,2014,804000.0,856765.7
4,2.0,1850,9126,1.0,0,0,5,7,1850,0,1963,0,47.5009,-122.164,1730,9110,3,2015,329000.0,377131.4
4,1.75,1840,10528,1.0,0,0,3,7,1210,630,1990,0,47.2987,-122.385,1620,9331,11,2014,274900.0,239693.5
3,2.0,1200,2016,1.0,0,1,4,7,600,600,1931,0,47.5811,-122.404,1730,4520,8,2014,483500.0,591264.25
3,3.0,1820,4300,1.5,0,0,4,8,1620,200,1914,1983,47.6711,-122.364,1440,4300,3,2015,775000.0,798152.3
4,2.5,1960,5238,2.0,0,0,3,7,1960,0,2003,0,47.3483,-122.052,1800,5894,10,2014,260000.0,294431.78
1,0.0,690,23244,1.0,0,0,4,7,690,0,1948,0,47.6429,-121.955,1690,19290,9,2014,484000.0,284848.22
2,1.0,1120,5650,1.0,0,0,3,6,1120,0,1944,0,47.4979,-122.241,1270,6875,6,2014,260000.0,198947.23
2,2.5,2510,14878,2.0,0,0,3,10,2510,0,1990,0,47.7525,-122.205,3080,13594,7,2014,600000.0,679955.1
5,3.75,6810,7500,2.5,0,0,3,13,6110,700,1922,0,47.6285,-122.322,2660,7500,3,2015,2479000.0,2379567.2
5,3.5,3960,25245,2.0,0,0,3,9,2500,1460,1996,0,47.525,-122.172,2640,13675,11,2014,650000.0,721157.25
3,1.0,1180,11862,1.0,0,0,4,7,1180,0,1948,0,47.7153,-122.363,1540,8100,6,2014,397990.0,473399.75
3,2.5,3380,7126,2.0,0,0,3,8,3380,0,1965,2003,47.6276,-122.122,1810,7308,8,2014,749000.0,949413.9
3,1.0,1550,4160,1.5,0,0,4,6,1550,0,1926,0,47.5387,-122.265,1590,5000,9,2014,425000.0,435161.9
6,2.75,3500,5150,2.0,0,0,5,8,2430,1070,1909,0,47.6842,-122.363,1430,3860,12,2014,865000.0,958124.75
3,4.25,3840,6161,2.0,0,0,3,10,3840,0,2000,0,47.6336,-122.064,3230,7709,2,2015,868700.0,1040224.6
4,3.25,3410,10125,2.0,0,0,3,10,3410,0,2007,0,47.5653,-122.223,2290,10125,4,2015,1575000.0,1555935.5
3,2.75,2070,54557,2.0,0,0,3,8,2070,0,1996,0,47.4659,-122.116,2190,49658,12,2014,770000.0,518124.75
3,1.5,1140,7500,1.0,0,0,3,7,1140,0,1976,0,47.619,-122.064,1380,7500,11,2014,356000.0,398930.78
4,2.5,3150,5886,2.0,0,0,3,8,3150,0,2014,0,47.4787,-122.122,2650,5886,6,2014,580135.0,545234.25
5,3.25,4150,7100,2.0,0,0,3,10,4150,0,2013,0,47.6026,-122.06,3560,7214,12,2014,929000.0,1192882.4
4,2.25,1860,12693,1.0,0,0,3,8,1140,720,1978,0,47.3114,-122.395,1950,8740,12,2014,266000.0,256786.25
4,1.75,1620,4240,1.5,0,0,5,7,1620,0,1916,0,47.5746,-122.311,1450,4240,5,2015,512500.0,619358.6
4,1.75,1550,9899,1.0,0,0,4,7,1550,0,1967,0,47.3583,-122.183,1500,11272,9,2014,229900.0,250077.28
3,3.25,1689,1388,3.0,0,0,3,8,1689,0,2008,0,47.7174,-122.317,1459,1384,6,2014,384400.0,437860.44
1,1.0,800,533610,1.5,0,0,5,5,800,0,1950,0,47.4134,-121.986,1790,216057,9,2014,375000.0,448908.78
5,2.75,3030,7000,1.0,0,0,4,7,1540,1490,1978,0,47.3661,-122.28,1790,7330,4,2015,321000.0,369331.44
5,2.75,3710,13874,1.5,0,3,4,9,2340,1370,1977,0,47.5686,-122.154,3370,13874,12,2014,1250000.0,1063177.8
2,1.0,1010,5000,1.0,0,0,2,7,1010,0,1924,0,47.6715,-122.365,1410,5000,1,2015,429000.0,536988.75
4,2.5,2570,4557,2.0,0,0,3,7,2570,0,2009,0,47.367,-122.115,2200,4500,4,2015,360000.0,362063.28
3,2.5,2310,53578,1.0,0,0,4,8,1340,970,1981,0,47.7677,-122.135,2660,49658,4,2015,510000.0,635809.56
6,2.25,2550,5000,2.0,0,0,4,7,2550,0,1907,0,47.6785,-122.396,1480,5000,12,2014,1020000.0,782596.3
4,1.75,2120,4650,1.0,0,1,3,7,1190,930,1951,0,47.6964,-122.4,2070,6487,5,2014,582000.0,682706.6
2,1.5,1330,15873,1.0,0,0,3,7,900,430,1984,0,47.6359,-122.033,1610,12043,3,2015,440000.0,391762.03
3,2.5,1800,2700,2.0,0,0,3,8,1800,0,2011,0,47.5458,-122.369,1380,1200,6,2014,362500.0,436519.16
2,1.0,1260,4080,1.5,0,0,5,7,1260,0,1926,0,47.687,-122.32,1720,4080,6,2014,435000.0,576702.75
2,2.5,1590,1426,2.0,0,0,3,8,1590,0,2014,0,47.5441,-122.013,1590,1426,5,2014,419190.0,392172.84
3,2.5,2110,3600,2.0,0,0,3,9,2110,0,2005,0,47.665,-122.082,2540,4384,6,2014,638000.0,712607.1
3,1.75,1850,7735,1.0,0,0,4,8,1850,0,1983,0,47.5608,-122.082,2220,7639,5,2014,585000.0,602980.5
3,1.0,1540,7740,1.0,0,0,4,7,1540,0,1909,0,47.522,-122.375,1220,7740,9,2014,384950.0,486191.28
3,1.75,1480,8009,1.0,0,0,3,7,980,500,1980,0,47.3657,-122.28,1790,7678,8,2014,268000.0,241211.0
5,1.75,2100,9599,1.0,0,0,3,7,1060,1040,1961,0,47.7097,-122.216,1680,10712,10,2014,395000.0,491921.94
2,1.0,880,6171,1.0,0,0,4,7,880,0,1949,0,47.7262,-122.285,2260,12769,8,2014,378500.0,374379.84
4,1.75,1500,11600,1.0,0,0,4,7,1000,500,1955,0,47.7373,-122.241,1740,11600,5,2014,379900.0,424467.22
3,1.0,1910,8190,1.0,0,0,4,7,1010,900,1946,0,47.697,-122.365,1600,5042,5,2014,490000.0,566142.75
4,4.5,4040,8400,2.0,0,0,3,9,3220,820,2006,0,47.7067,-122.131,3940,8400,10,2014,860000.0,1032273.25
3,2.25,2550,9674,1.0,0,0,3,7,1850,700,1959,0,47.4856,-122.247,2240,9674,11,2014,355000.0,333112.88
3,2.5,1610,6600,2.0,0,0,3,7,1610,0,1994,0,47.2827,-122.302,1660,7689,9,2014,250000.0,248464.17
4,2.0,2420,10735,1.5,0,0,3,7,2420,0,1967,0,47.6899,-122.122,1570,9540,9,2014,525000.0,566300.1
4,2.5,4700,49658,2.0,0,0,3,10,4700,0,1999,0,47.5878,-122.022,2870,49658,1,2015,1175000.0,1109203.4
2,1.75,1650,7500,1.0,0,0,4,7,1000,650,1959,0,47.6871,-122.207,2530,9000,7,2014,670000.0,593422.2
4,2.75,2530,11549,1.0,0,0,3,7,1700,830,1942,0,47.6557,-122.197,2530,10000,10,2014,525000.0,858056.5
4,1.75,1900,10588,1.0,0,0,5,6,1900,0,1958,0,47.289,-122.212,1530,10587,6,2014,265000.0,252572.22
4,2.5,3002,6042,2.0,0,0,3,8,3002,0,2004,0,47.4231,-122.186,2566,6390,7,2014,394500.0,435474.75
3,2.25,1850,2575,2.0,0,0,3,9,1850,0,2013,0,47.5525,-122.273,1080,4120,12,2014,474950.0,517265.53
4,2.5,2910,15016,2.0,0,0,3,10,2910,0,1990,0,47.69,-122.097,2870,13992,12,2014,765000.0,851110.75
2,1.0,930,7550,1.0,0,0,3,6,930,0,1986,0,47.4866,-122.303,1370,10176,6,2014,230000.0,206130.75
3,1.75,2620,38350,1.0,0,0,4,8,1320,1300,1977,0,47.4619,-121.991,2170,36962,5,2015,525000.0,496704.47
4,2.5,2350,5835,2.0,0,0,3,8,2350,0,2003,0,47.3494,-122.153,3010,5772,2,2015,270000.0,362922.25
3,3.0,1800,5000,1.5,0,2,3,8,1500,300,1929,0,47.6475,-122.371,1670,5000,10,2014,606400.0,794548.5
4,1.0,1760,8906,1.0,0,0,3,7,1230,530,1966,0,47.4288,-122.198,1180,10407,9,2014,185000.0,248758.38
4,2.5,3310,6500,2.0,0,0,3,8,3310,0,2012,0,47.515,-121.87,2380,5000,5,2014,555000.0,615832.5
3,3.0,2340,5002,2.0,0,0,3,8,2340,0,2013,0,47.4831,-121.773,2790,5375,6,2014,427874.0,481288.72
3,1.0,920,5546,1.0,0,0,2,6,920,0,1928,0,47.7114,-122.284,1300,5546,9,2014,207000.0,311565.7
5,2.5,3750,91681,2.0,1,4,3,10,3750,0,1925,0,47.5379,-122.264,3540,24293,3,2015,2903000.0,1961252.2
4,2.5,2140,7245,2.0,0,0,3,7,2140,0,2003,0,47.729,-122.35,2080,7875,6,2014,495000.0,514185.1
4,2.5,2240,5402,2.0,0,0,3,8,2240,0,2005,0,47.772,-122.35,2240,7560,3,2015,556000.0,594106.6
3,2.5,1390,2815,2.0,0,0,3,8,1390,0,1999,0,47.566,-122.366,1390,3700,4,2015,400000.0,437571.16
3,2.5,2630,4611,2.0,0,0,3,8,2630,0,2001,0,47.5322,-121.868,2220,5250,3,2015,497000.0,537639.4
3,1.75,1520,7439,1.0,0,0,4,7,1520,0,1969,0,47.457,-122.208,1650,7500,3,2015,345000.0,302065.6
3,1.75,1340,3900,2.0,0,0,5,7,1340,0,1900,0,47.6711,-122.379,1470,1611,2,2015,635000.0,703870.44
4,1.0,1190,7620,1.5,0,0,3,6,1190,0,1926,0,47.5281,-122.348,1060,7320,12,2014,312000.0,283481.72
4,3.5,3770,8501,2.0,0,0,3,10,3770,0,2008,0,47.6744,-122.196,1520,9660,7,2014,1020000.0,1524950.2
3,2.5,2060,11231,2.0,0,0,3,8,2060,0,1987,0,47.7571,-122.141,2140,10224,8,2014,440000.0,513918.72
4,2.5,2860,12394,2.0,0,0,3,10,2860,0,1999,0,47.5832,-122.026,3070,8515,5,2014,655000.0,804907.4
2,1.0,1010,6180,1.0,0,0,3,6,1010,0,1903,0,47.5532,-122.28,1560,6180,4,2015,325000.0,393920.53
3,2.25,1490,1212,2.0,0,0,3,9,1040,450,2011,0,47.6226,-122.313,1490,1337,6,2014,735000.0,668387.3
3,2.5,2800,10603,2.0,0,0,3,9,2800,0,2001,0,47.7528,-122.195,2580,10603,2,2015,550000.0,656414.44
3,2.5,2860,4442,2.0,0,0,3,8,2860,0,2000,0,47.661,-122.396,1440,4400,6,2014,799000.0,878887.0
4,2.75,2420,39704,1.0,0,0,3,9,2420,0,1985,0,47.4053,-122.03,2760,36303,10,2014,370000.0,508993.12
4,2.5,1780,6000,2.0,0,0,3,7,1780,0,1991,0,47.3828,-122.302,1630,6000,7,2014,175000.0,275399.03
3,2.25,1470,16728,1.0,0,0,4,7,1350,120,1959,0,47.4968,-122.302,1540,9000,8,2014,270000.0,299206.4
2,1.75,1050,9800,1.5,0,0,4,6,1050,0,1975,0,47.7595,-121.473,1230,12726,8,2014,175000.0,152717.9
3,1.75,1610,12247,1.0,0,0,3,8,1610,0,1981,0,47.4476,-122.124,2010,9271,5,2014,305000.0,311881.6
5,3.5,3260,58806,2.0,0,0,4,8,3260,0,1969,0,47.3703,-122.159,1810,17927,6,2014,568450.0,447151.3
5,1.75,2690,21357,1.0,0,0,4,7,1420,1270,1952,0,47.5831,-122.191,2600,17539,5,2015,730000.0,861211.5
4,2.5,2990,5400,2.0,0,0,3,8,2990,0,2005,0,47.6122,-122.009,2890,6538,4,2015,675000.0,773512.6
3,1.75,1550,9060,2.0,0,0,3,7,1550,0,1948,1979,47.5093,-122.345,1080,7620,11,2014,225000.0,365048.53
4,2.0,1790,14690,1.0,0,1,4,7,1670,120,1960,0,47.3965,-122.321,2440,10664,6,2014,240000.0,366142.72
3,1.0,870,8040,1.0,0,0,3,7,870,0,1953,0,47.7048,-122.368,1440,8040,12,2014,276000.0,360747.7
3,2.5,1920,4480,2.0,0,1,3,9,1920,0,1949,1997,47.6472,-122.373,1790,4500,3,2015,1011000.0,1021487.5
3,2.0,2050,11454,1.0,0,0,3,8,2050,0,1987,0,47.6389,-122.11,1980,11424,4,2015,500000.0,651089.25
4,2.5,3060,10043,1.0,0,0,4,8,1700,1360,1968,0,47.7387,-122.337,1630,8296,5,2014,475000.0,571997.25
4,3.25,3960,7012,2.0,0,0,3,10,3960,0,2005,0,47.5854,-122.08,3680,8522,6,2014,860000.0,1050204.1
3,2.5,2330,8627,1.0,0,0,4,7,1480,850,1980,0,47.4543,-122.21,1940,9607,7,2014,325000.0,351141.34
3,3.25,1740,1693,2.0,0,0,3,8,1360,380,2007,0,47.558,-122.382,1130,1626,7,2014,470000.0,439883.9
3,1.75,1410,15210,1.0,0,0,3,7,1410,0,1950,2014,47.4181,-122.339,1970,16290,9,2014,404000.0,314890.84
3,3.5,3760,5634,2.0,1,4,3,11,2830,930,2014,0,47.5285,-122.205,3560,5762,10,2014,2230000.0,2879246.2
3,1.75,1460,2800,2.0,0,0,3,7,1460,0,1928,0,47.6779,-122.371,1220,4062,1,2015,580000.0,638162.1
4,2.0,1400,4690,1.5,0,0,4,7,1400,0,1945,0,47.6826,-122.378,1400,4690,5,2015,658600.0,652917.0
4,2.75,2990,7389,1.5,0,0,4,8,2090,900,1923,0,47.5711,-122.284,2510,6157,12,2014,1075000.0,835192.1
4,2.5,1840,9611,2.0,0,0,3,7,1840,0,1996,0,47.4964,-122.251,1830,8505,2,2015,360000.0,326833.97
3,1.75,1460,7226,1.0,0,0,3,7,1460,0,1993,0,47.3839,-122.321,1760,7226,2,2015,220000.0,280420.16
3,1.75,1410,15120,1.0,0,0,4,7,1410,0,1950,0,47.5974,-122.195,1880,15120,4,2015,760000.0,826471.1
4,3.0,2010,8171,2.0,0,0,3,8,2010,0,1973,0,47.7688,-122.218,2090,8203,8,2014,434000.0,485184.97
5,2.5,2820,67518,2.0,0,0,3,8,2820,0,1979,0,47.5794,-122.025,2820,48351,5,2014,675000.0,679210.25
4,1.0,1690,3417,1.5,0,0,3,7,1690,0,1907,0,47.663,-122.402,1970,4800,3,2015,540000.0,825481.1
4,1.75,2080,8750,1.0,0,0,4,8,1330,750,1967,0,47.3749,-122.291,1790,8750,8,2014,300000.0,320707.62
1,1.0,1120,17332,1.0,0,0,3,7,1120,0,1988,0,47.2972,-122.267,1280,17334,10,2014,166000.0,205089.89
5,3.0,3950,9520,1.0,0,0,3,9,2250,1700,1953,2002,47.6363,-122.207,1890,9520,12,2014,1270000.0,1816864.9
4,2.25,2440,9320,1.0,0,0,4,7,1880,560,1957,0,47.5933,-122.135,1530,9335,3,2015,650000.0,655123.9
4,1.75,2340,5080,1.0,0,0,5,7,1170,1170,1924,0,47.6746,-122.32,1270,3270,10,2014,570000.0,710329.25
3,2.5,2280,6134,2.0,0,0,3,8,2280,0,2004,0,47.5335,-121.854,2640,6167,9,2014,470000.0,500909.12
4,2.0,2400,12753,1.0,0,0,4,7,2400,0,1962,0,47.6947,-122.177,1830,12060,9,2014,585000.0,609141.6
3,2.0,2620,10107,1.0,0,3,3,7,2620,0,1982,0,47.4096,-122.329,1730,7812,11,2014,394250.0,531478.75
4,2.5,2090,3777,2.0,0,0,3,8,2090,0,2012,0,47.3595,-122.042,2160,3993,3,2015,374950.0,343794.6
5,3.5,2760,3846,2.5,0,0,3,8,2760,0,2013,0,47.5047,-122.17,2760,4587,8,2014,424950.0,500832.6
3,2.5,1980,9907,2.0,0,0,3,8,1980,0,1991,0,47.1903,-122.013,2050,9907,9,2014,319950.0,288168.3
6,2.0,1670,3000,1.0,0,0,5,7,900,770,1911,0,47.6637,-122.316,1330,1099,6,2014,680000.0,633079.25
2,1.0,800,2280,1.0,0,0,5,6,800,0,1946,0,47.6588,-122.362,1310,4200,7,2014,402500.0,439075.6
3,2.5,1660,5550,2.0,0,0,3,7,1660,0,2002,0,47.375,-122.304,1810,5550,10,2014,270000.0,277331.5
3,2.5,2490,5978,2.0,0,0,3,9,2490,0,2003,0,47.6298,-122.022,2710,6629,3,2015,645000.0,723310.06
4,2.25,1330,8400,1.5,0,0,3,8,1330,0,1962,0,47.6078,-122.169,2270,10146,6,2014,540000.0,647502.4
3,2.25,2000,7560,1.0,0,0,3,7,1400,600,1979,0,47.4798,-122.228,2040,6949,12,2014,300000.0,315415.84
3,1.75,1430,4850,1.0,0,0,3,7,930,500,1978,0,47.5472,-122.303,1430,4850,8,2014,284000.0,309406.97
2,1.75,1220,5000,1.0,0,0,5,7,860,360,1921,0,47.4906,-122.204,1120,5000,6,2014,253000.0,253445.53
2,2.25,1300,2104,2.0,0,0,3,8,1010,290,2011,0,47.5477,-122.388,1430,1850,2,2015,394950.0,406068.66
3,2.5,2110,4118,2.0,0,0,3,8,2110,0,1989,0,47.3878,-122.153,2110,4044,6,2014,345950.0,333645.88
3,2.5,1660,2890,2.0,0,0,3,7,1660,0,2001,0,47.5434,-122.293,1540,2890,3,2015,330000.0,343732.03
3,1.0,1060,6000,1.0,0,0,3,8,1060,0,1954,0,47.5427,-122.275,1240,7874,3,2015,420000.0,376865.28
2,1.0,830,2820,1.0,0,0,4,7,830,0,1920,0,47.689,-122.347,1460,3150,6,2014,519000.0,469983.75
4,1.75,1870,16549,1.0,0,0,3,8,1870,0,1969,0,47.7482,-122.083,1870,10804,1,2015,419950.0,463556.94
2,1.0,720,4323,1.0,0,0,3,6,720,0,1942,0,47.6604,-122.401,1460,3300,9,2014,405000.0,450764.03
3,2.5,1870,7942,2.0,0,0,3,7,1870,0,1990,0,47.342,-122.279,1870,7392,6,2014,299950.0,277849.28
2,2.0,1660,5200,1.0,0,0,5,7,1120,540,1906,0,47.6871,-122.334,1260,5160,12,2014,601150.0,619781.9
5,2.5,2390,8775,1.0,0,0,4,7,1270,1120,1980,0,47.4639,-122.17,1800,8000,11,2014,358000.0,343103.7
5,3.5,3620,7821,2.0,0,2,3,10,2790,830,1958,2010,47.5738,-122.215,2690,9757,9,2014,1490000.0,1684830.8
4,2.5,2490,9346,2.0,0,2,3,9,2490,0,1996,0,47.3831,-122.147,2650,9454,1,2015,364900.0,461979.94
4,2.5,3130,60467,2.0,0,0,3,9,3130,0,1996,0,47.6618,-121.962,2780,44224,3,2015,685530.0,773999.75
4,2.0,2040,11850,1.0,0,2,3,7,1020,1020,1959,0,47.6891,-122.208,2040,8504,10,2014,749000.0,672377.9
5,2.0,1810,4850,1.5,0,0,3,7,1810,0,1900,0,47.67,-122.394,1360,4850,3,2015,530000.0,842922.6
3,2.5,1690,1618,2.0,0,0,3,8,1150,540,2014,0,47.5518,-121.998,1690,1618,5,2014,372977.0,405351.72
4,2.5,2910,20067,2.0,0,0,3,9,2910,0,2001,0,47.4714,-122.273,1730,21420,3,2015,499950.0,507541.03
3,1.75,1730,6130,1.0,0,0,3,7,1480,250,1941,0,47.6978,-122.316,1730,6131,2,2015,575700.0,505202.34
4,3.0,3000,10297,2.0,0,0,3,8,3000,0,2003,0,47.3684,-122.073,2520,8366,8,2014,398950.0,428583.0
2,1.0,900,6000,1.0,0,0,3,7,900,0,1944,2004,47.6855,-122.289,1460,4800,7,2014,451000.0,466946.4
3,2.0,1050,18304,1.0,0,0,4,7,1050,0,1953,0,47.3206,-122.269,1690,15675,8,2014,169100.0,224542.3
4,1.75,1700,14756,1.0,0,0,3,7,850,850,1955,0,47.5762,-122.143,1680,10250,1,2015,331500.0,487065.25
3,2.25,1690,7245,1.0,0,1,3,7,1160,530,1973,0,47.3505,-122.305,1690,6720,9,2014,230500.0,268319.16
3,3.25,3320,15022,2.0,0,0,3,10,3320,0,1989,0,47.429,-122.341,3430,15018,3,2015,760000.0,685983.75
3,1.75,1490,10844,1.0,0,0,3,7,1210,280,1974,0,47.6208,-122.106,2090,9944,7,2014,445000.0,465828.2
3,2.25,1410,905,3.0,0,0,3,9,1410,0,2014,0,47.5818,-122.402,1510,1352,3,2015,529500.0,684891.0
4,1.75,2250,10108,1.0,0,0,4,8,2250,0,1967,0,47.5922,-122.118,2050,9750,12,2014,605000.0,586308.4
4,2.25,3020,11489,1.5,1,3,5,10,2110,910,1916,1988,47.5395,-122.21,3890,11489,3,2015,1900000.0,2491635.8
4,1.0,1630,2566,1.5,0,0,3,7,1630,0,1921,0,47.6183,-122.3,1220,2314,7,2014,581000.0,577760.5
4,2.5,2440,11700,1.0,0,0,5,8,1480,960,1961,0,47.5606,-122.184,2140,10807,2,2015,689000.0,744393.4
2,1.0,860,8511,1.0,0,0,3,7,860,0,1949,0,47.7312,-122.3,1554,8499,9,2014,353000.0,299059.8
3,2.25,1630,12295,2.0,0,0,4,7,1630,0,1985,0,47.4279,-122.161,1730,9948,5,2014,339950.0,297215.12
5,2.5,3150,35283,1.0,0,0,3,10,1800,1350,1975,0,47.6368,-122.157,3280,35283,10,2014,935000.0,935139.75
4,1.0,1010,6000,1.0,0,0,3,6,750,260,1925,0,47.5518,-122.383,1450,6000,9,2014,350000.0,364764.3
2,1.0,1380,5820,1.0,0,0,3,7,1380,0,1918,1976,47.6875,-122.392,1540,4076,10,2014,320000.0,522917.34
2,2.5,1660,2258,2.0,0,0,3,7,1660,0,1981,0,47.3793,-122.146,1740,2390,9,2014,160000.0,260980.25
3,2.25,1550,5401,2.0,0,0,3,7,1550,0,2000,0,47.737,-121.967,1740,4485,4,2015,350000.0,343678.16
3,2.25,1640,7730,1.0,0,0,4,7,1220,420,1989,0,47.3576,-122.039,1560,7566,5,2015,190000.0,296656.66
5,1.75,1400,5071,1.0,0,0,3,5,1400,0,1916,0,47.6499,-121.908,1200,7500,3,2015,425000.0,228502.92
2,1.5,1480,15641,1.0,0,0,4,7,1480,0,1940,0,47.5008,-122.366,1520,7525,2,2015,490000.0,442073.84
3,1.0,1630,10304,1.0,0,0,5,7,1630,0,1953,0,47.7548,-122.317,1480,8515,5,2014,400000.0,444451.8
3,1.0,1040,7490,1.0,0,0,3,7,1040,0,1969,0,47.7137,-122.213,1520,7410,12,2014,339888.0,390300.72
3,1.0,1240,4842,1.0,0,0,4,6,1240,0,1916,0,47.5166,-122.269,1540,5110,5,2014,210000.0,257413.77
3,2.0,1760,6600,1.0,0,0,3,7,1760,0,1998,0,47.3836,-122.184,2590,6600,11,2014,290000.0,306188.6
6,3.0,2880,3192,2.0,0,0,4,8,2180,700,1919,0,47.6506,-122.332,1870,4533,5,2014,1125000.0,975211.25
4,2.5,2240,4447,2.0,0,0,3,7,2240,0,2006,0,47.4868,-122.159,2000,3800,3,2015,410000.0,384675.22
3,1.0,1220,8573,1.0,0,0,4,7,1220,0,1954,0,47.6088,-122.193,1390,8573,12,2014,672000.0,740035.2
5,3.25,3950,44431,1.0,0,0,3,10,2100,1850,1969,0,47.6451,-122.173,3860,45870,4,2015,1249000.0,1231619.4
4,2.0,3060,8000,2.0,0,0,4,8,2040,1020,1922,0,47.5795,-122.29,2730,5800,2,2015,877500.0,885133.75
3,1.0,1740,9163,1.0,0,0,3,7,1740,0,1954,0,47.705,-122.299,1490,6509,4,2015,575000.0,487628.06
